,DATE,Country,CO2_variation,Code
8984,2020-01-20,Slovenia,"0,0%",SVN
8985,2020-01-21,Slovenia,"0,0%",SVN
8986,2020-01-22,Slovenia,"0,0%",SVN
8987,2020-01-23,Slovenia,"0,0%",SVN
8988,2020-01-24,Slovenia,"0,0%",SVN
8989,2020-01-25,Slovenia,"0,0%",SVN
8990,2020-01-26,Slovenia,"0,0%",SVN
8991,2020-01-27,Slovenia,"0,0%",SVN
8992,2020-01-28,Slovenia,"0,0%",SVN
8993,2020-01-29,Slovenia,"0,0%",SVN
8994,2020-01-30,Slovenia,"0,0%",SVN
8995,2020-01-31,Slovenia,"0,0%",SVN
8996,2020-01-02,Slovenia,"0,0%",SVN
8997,2020-02-02,Slovenia,"0,0%",SVN
8998,2020-03-02,Slovenia,"0,0%",SVN
8999,2020-04-02,Slovenia,"0,0%",SVN
9000,2020-05-02,Slovenia,"0,0%",SVN
9001,2020-06-02,Slovenia,"0,0%",SVN
9002,2020-07-02,Slovenia,"0,0%",SVN
9003,2020-08-02,Slovenia,"0,0%",SVN
9004,2020-09-02,Slovenia,"0,0%",SVN
9005,2020-10-02,Slovenia,"0,0%",SVN
9006,2020-11-02,Slovenia,"0,0%",SVN
9007,2020-12-02,Slovenia,"0,0%",SVN
9008,2020-02-13,Slovenia,"0,0%",SVN
9009,2020-02-14,Slovenia,"0,0%",SVN
9010,2020-02-15,Slovenia,"0,0%",SVN
9011,2020-02-16,Slovenia,"0,0%",SVN
9012,2020-02-17,Slovenia,"0,0%",SVN
9013,2020-02-18,Slovenia,"0,0%",SVN
9014,2020-02-19,Slovenia,"0,0%",SVN
9015,2020-02-20,Slovenia,"0,0%",SVN
9016,2020-02-21,Slovenia,"0,0%",SVN
9017,2020-02-22,Slovenia,"0,0%",SVN
9018,2020-02-23,Slovenia,"0,0%",SVN
9019,2020-02-24,Slovenia,"0,0%",SVN
9020,2020-02-25,Slovenia,"0,0%",SVN
9021,2020-02-26,Slovenia,"0,0%",SVN
9022,2020-02-27,Slovenia,"0,0%",SVN
9023,2020-02-28,Slovenia,"0,0%",SVN
9024,2020-02-29,Slovenia,"0,0%",SVN
9025,2020-01-03,Slovenia,"0,0%",SVN
9026,2020-02-03,Slovenia,"0,0%",SVN
9027,2020-03-03,Slovenia,"0,0%",SVN
9028,2020-04-03,Slovenia,"0,0%",SVN
9029,2020-05-03,Slovenia,"0,0%",SVN
9030,2020-06-03,Slovenia,"-3,0%",SVN
9031,2020-07-03,Slovenia,"-6,0%",SVN
9032,2020-08-03,Slovenia,"-9,1%",SVN
9033,2020-09-03,Slovenia,"-12,1%",SVN
9034,2020-10-03,Slovenia,"-15,1%",SVN
9035,2020-11-03,Slovenia,"-18,1%",SVN
9036,2020-12-03,Slovenia,"-21,2%",SVN
9037,2020-03-13,Slovenia,"-22,7%",SVN
9038,2020-03-14,Slovenia,"-24,1%",SVN
9039,2020-03-15,Slovenia,"-25,6%",SVN
9040,2020-03-16,Slovenia,"-27,1%",SVN
9041,2020-03-17,Slovenia,"-28,6%",SVN
9042,2020-03-18,Slovenia,"-30,1%",SVN
9043,2020-03-19,Slovenia,"-31,6%",SVN
9044,2020-03-20,Slovenia,"-31,6%",SVN
9045,2020-03-21,Slovenia,"-31,6%",SVN
9046,2020-03-22,Slovenia,"-31,6%",SVN
9047,2020-03-23,Slovenia,"-31,6%",SVN
9048,2020-03-24,Slovenia,"-31,6%",SVN
9049,2020-03-25,Slovenia,"-31,6%",SVN
9050,2020-03-26,Slovenia,"-31,6%",SVN
9051,2020-03-27,Slovenia,"-31,6%",SVN
9052,2020-03-28,Slovenia,"-31,6%",SVN
9053,2020-03-29,Slovenia,"-31,6%",SVN
9054,2020-03-30,Slovenia,"-31,6%",SVN
9055,2020-03-31,Slovenia,"-31,6%",SVN
9056,2020-01-04,Slovenia,"-31,6%",SVN
9057,2020-02-04,Slovenia,"-31,6%",SVN
9058,2020-03-04,Slovenia,"-31,6%",SVN
9059,2020-04-04,Slovenia,"-31,6%",SVN
9060,2020-05-04,Slovenia,"-31,6%",SVN
9061,2020-06-04,Slovenia,"-31,6%",SVN
9062,2020-07-04,Slovenia,"-31,6%",SVN
9063,2020-08-04,Slovenia,"-31,6%",SVN
9064,2020-09-04,Slovenia,"-31,6%",SVN
9065,2020-10-04,Slovenia,"-31,6%",SVN
9066,2020-11-04,Slovenia,"-31,6%",SVN
9067,2020-12-04,Slovenia,"-31,6%",SVN
9068,2020-04-13,Slovenia,"-31,6%",SVN
9069,2020-04-14,Slovenia,"-31,6%",SVN
9070,2020-04-15,Slovenia,"-31,6%",SVN
9071,2020-04-16,Slovenia,"-31,6%",SVN
9072,2020-04-17,Slovenia,"-30,1%",SVN
9073,2020-04-18,Slovenia,"-28,6%",SVN
9074,2020-04-19,Slovenia,"-27,1%",SVN
9075,2020-04-20,Slovenia,"-25,6%",SVN
9076,2020-04-21,Slovenia,"-24,1%",SVN
9077,2020-04-22,Slovenia,"-22,7%",SVN
9078,2020-04-23,Slovenia,"-21,2%",SVN
9079,2020-04-24,Slovenia,"-21,2%",SVN
9080,2020-04-25,Slovenia,"-21,2%",SVN
9081,2020-04-26,Slovenia,"-21,2%",SVN
9082,2020-04-27,Slovenia,"-21,2%",SVN
9083,2020-04-28,Slovenia,"-21,2%",SVN
9084,2020-04-29,Slovenia,"-21,2%",SVN
9085,2020-04-30,Slovenia,"-21,2%",SVN
9086,2020-01-05,Slovenia,"-21,2%",SVN
9087,2020-02-05,Slovenia,"-21,2%",SVN
9088,2020-03-05,Slovenia,"-21,2%",SVN
9089,2020-04-05,Slovenia,"-21,2%",SVN
9090,2020-05-05,Slovenia,"-21,2%",SVN
9091,2020-06-05,Slovenia,"-21,2%",SVN
9092,2020-07-05,Slovenia,"-21,2%",SVN
9093,2020-08-05,Slovenia,"-21,2%",SVN
9094,2020-09-05,Slovenia,"-21,2%",SVN
9095,2020-10-05,Slovenia,"-21,2%",SVN
9096,2020-11-05,Slovenia,"-21,2%",SVN
9097,2020-12-05,Slovenia,"-21,2%",SVN
9098,2020-05-13,Slovenia,"-21,2%",SVN
9099,2020-05-14,Slovenia,"-21,2%",SVN
9100,2020-05-15,Slovenia,"-19,0%",SVN
9101,2020-05-16,Slovenia,"-16,9%",SVN
9102,2020-05-17,Slovenia,"-14,8%",SVN
9103,2020-05-18,Slovenia,"-12,7%",SVN
9104,2020-05-19,Slovenia,"-10,5%",SVN
9105,2020-05-20,Slovenia,"-8,4%",SVN
9106,2020-05-21,Slovenia,"-6,3%",SVN
9107,2020-05-22,Slovenia,"-6,3%",SVN
9108,2020-05-23,Slovenia,"-6,3%",SVN
9109,2020-05-24,Slovenia,"-6,3%",SVN
9110,2020-05-25,Slovenia,"-6,3%",SVN
9111,2020-05-26,Slovenia,"-6,3%",SVN
9112,2020-05-27,Slovenia,"-6,3%",SVN
9113,2020-05-28,Slovenia,"-6,3%",SVN
9114,2020-05-29,Slovenia,"-6,3%",SVN
9115,2020-05-30,Slovenia,"-6,3%",SVN
9116,2020-05-31,Slovenia,"-6,3%",SVN
9117,2020-01-06,Slovenia,"-6,3%",SVN
9118,2020-02-06,Slovenia,"-6,3%",SVN
9119,2020-03-06,Slovenia,"-6,3%",SVN
9120,2020-04-06,Slovenia,"-6,3%",SVN
9121,2020-05-06,Slovenia,"-6,3%",SVN
9122,2020-06-06,Slovenia,"-6,3%",SVN
9123,2020-07-06,Slovenia,"-6,3%",SVN
9124,2020-08-06,Slovenia,"-6,3%",SVN
9125,2020-09-06,Slovenia,"-6,3%",SVN
9126,2020-10-06,Slovenia,"-6,3%",SVN
9127,2020-11-06,Slovenia,"-6,3%",SVN
9128,2020-01-01,South Africa,"0,0%",ZAF
9129,2020-02-01,South Africa,"0,0%",ZAF
9130,2020-03-01,South Africa,"0,0%",ZAF
9131,2020-04-01,South Africa,"0,0%",ZAF
9132,2020-05-01,South Africa,"0,0%",ZAF
9133,2020-06-01,South Africa,"0,0%",ZAF
9134,2020-07-01,South Africa,"0,0%",ZAF
9135,2020-08-01,South Africa,"0,0%",ZAF
9136,2020-09-01,South Africa,"0,0%",ZAF
9137,2020-10-01,South Africa,"0,0%",ZAF
9138,2020-11-01,South Africa,"0,0%",ZAF
9139,2020-12-01,South Africa,"0,0%",ZAF
9140,2020-01-13,South Africa,"0,0%",ZAF
9141,2020-01-14,South Africa,"0,0%",ZAF
9142,2020-01-15,South Africa,"0,0%",ZAF
9143,2020-01-16,South Africa,"0,0%",ZAF
9144,2020-01-17,South Africa,"0,0%",ZAF
9145,2020-01-18,South Africa,"0,0%",ZAF
9146,2020-01-19,South Africa,"0,0%",ZAF
9147,2020-01-20,South Africa,"0,0%",ZAF
9148,2020-01-21,South Africa,"0,0%",ZAF
9149,2020-01-22,South Africa,"0,0%",ZAF
9150,2020-01-23,South Africa,"0,0%",ZAF
9151,2020-01-24,South Africa,"0,0%",ZAF
9152,2020-01-25,South Africa,"0,0%",ZAF
9153,2020-01-26,South Africa,"0,0%",ZAF
9154,2020-01-27,South Africa,"0,0%",ZAF
9155,2020-01-28,South Africa,"0,0%",ZAF
9156,2020-01-29,South Africa,"0,0%",ZAF
9157,2020-01-30,South Africa,"0,0%",ZAF
9158,2020-01-31,South Africa,"0,0%",ZAF
9159,2020-01-02,South Africa,"0,0%",ZAF
9160,2020-02-02,South Africa,"0,0%",ZAF
9161,2020-03-02,South Africa,"0,0%",ZAF
9162,2020-04-02,South Africa,"0,0%",ZAF
9163,2020-05-02,South Africa,"0,0%",ZAF
9164,2020-06-02,South Africa,"0,0%",ZAF
9165,2020-07-02,South Africa,"0,0%",ZAF
9166,2020-08-02,South Africa,"0,0%",ZAF
9167,2020-09-02,South Africa,"0,0%",ZAF
9168,2020-10-02,South Africa,"0,0%",ZAF
9169,2020-11-02,South Africa,"0,0%",ZAF
9170,2020-12-02,South Africa,"0,0%",ZAF
9171,2020-02-13,South Africa,"0,0%",ZAF
9172,2020-02-14,South Africa,"0,0%",ZAF
9173,2020-02-15,South Africa,"0,0%",ZAF
9174,2020-02-16,South Africa,"0,0%",ZAF
9175,2020-02-17,South Africa,"0,0%",ZAF
9176,2020-02-18,South Africa,"0,0%",ZAF
9177,2020-02-19,South Africa,"0,0%",ZAF
9178,2020-02-20,South Africa,"0,0%",ZAF
9179,2020-02-21,South Africa,"0,0%",ZAF
9180,2020-02-22,South Africa,"0,0%",ZAF
9181,2020-02-23,South Africa,"0,0%",ZAF
9182,2020-02-24,South Africa,"0,0%",ZAF
9183,2020-02-25,South Africa,"0,0%",ZAF
9184,2020-02-26,South Africa,"0,0%",ZAF
9185,2020-02-27,South Africa,"0,0%",ZAF
9186,2020-02-28,South Africa,"0,0%",ZAF
9187,2020-02-29,South Africa,"0,0%",ZAF
9188,2020-01-03,South Africa,"0,0%",ZAF
9189,2020-02-03,South Africa,"0,0%",ZAF
9190,2020-03-03,South Africa,"0,0%",ZAF
9191,2020-04-03,South Africa,"0,0%",ZAF
9192,2020-05-03,South Africa,"0,0%",ZAF
9193,2020-06-03,South Africa,"0,0%",ZAF
9194,2020-07-03,South Africa,"0,0%",ZAF
9195,2020-08-03,South Africa,"0,0%",ZAF
9196,2020-09-03,South Africa,"0,0%",ZAF
9197,2020-10-03,South Africa,"0,0%",ZAF
9198,2020-11-03,South Africa,"-0,5%",ZAF
9199,2020-12-03,South Africa,"-2,2%",ZAF
9200,2020-03-13,South Africa,"-4,0%",ZAF
9201,2020-03-14,South Africa,"-5,7%",ZAF
9202,2020-03-15,South Africa,"-7,5%",ZAF
9203,2020-03-16,South Africa,"-9,3%",ZAF
9204,2020-03-17,South Africa,"-11,0%",ZAF
9205,2020-03-18,South Africa,"-12,3%",ZAF
9206,2020-03-19,South Africa,"-12,3%",ZAF
9207,2020-03-20,South Africa,"-12,3%",ZAF
9208,2020-03-21,South Africa,"-12,3%",ZAF
9209,2020-03-22,South Africa,"-12,3%",ZAF
9210,2020-03-23,South Africa,"-13,8%",ZAF
9211,2020-03-24,South Africa,"-15,2%",ZAF
9212,2020-03-25,South Africa,"-16,6%",ZAF
9213,2020-03-26,South Africa,"-18,1%",ZAF
9214,2020-03-27,South Africa,"-19,5%",ZAF
9215,2020-03-28,South Africa,"-20,9%",ZAF
9216,2020-03-29,South Africa,"-22,4%",ZAF
9217,2020-03-30,South Africa,"-22,4%",ZAF
9218,2020-03-31,South Africa,"-22,4%",ZAF
9219,2020-01-04,South Africa,"-22,4%",ZAF
9220,2020-02-04,South Africa,"-22,4%",ZAF
9221,2020-03-04,South Africa,"-22,4%",ZAF
9222,2020-04-04,South Africa,"-22,4%",ZAF
9223,2020-05-04,South Africa,"-22,4%",ZAF
9224,2020-06-04,South Africa,"-22,4%",ZAF
9225,2020-07-04,South Africa,"-22,4%",ZAF
9226,2020-08-04,South Africa,"-22,4%",ZAF
9227,2020-09-04,South Africa,"-22,4%",ZAF
9228,2020-10-04,South Africa,"-22,4%",ZAF
9229,2020-11-04,South Africa,"-22,4%",ZAF
9230,2020-12-04,South Africa,"-22,4%",ZAF
9231,2020-04-13,South Africa,"-22,4%",ZAF
9232,2020-04-14,South Africa,"-22,4%",ZAF
9233,2020-04-15,South Africa,"-22,4%",ZAF
9234,2020-04-16,South Africa,"-22,4%",ZAF
9235,2020-04-17,South Africa,"-22,4%",ZAF
9236,2020-04-18,South Africa,"-22,4%",ZAF
9237,2020-04-19,South Africa,"-22,4%",ZAF
9238,2020-04-20,South Africa,"-22,4%",ZAF
9239,2020-04-21,South Africa,"-22,4%",ZAF
9240,2020-04-22,South Africa,"-22,4%",ZAF
9241,2020-04-23,South Africa,"-22,4%",ZAF
9242,2020-04-24,South Africa,"-22,4%",ZAF
9243,2020-04-25,South Africa,"-22,4%",ZAF
9244,2020-04-26,South Africa,"-22,4%",ZAF
9245,2020-04-27,South Africa,"-22,4%",ZAF
9246,2020-04-28,South Africa,"-20,9%",ZAF
9247,2020-04-29,South Africa,"-19,5%",ZAF
9248,2020-04-30,South Africa,"-18,1%",ZAF
9249,2020-01-05,South Africa,"-16,6%",ZAF
9250,2020-02-05,South Africa,"-15,2%",ZAF
9251,2020-03-05,South Africa,"-13,8%",ZAF
9252,2020-04-05,South Africa,"-12,3%",ZAF
9253,2020-05-05,South Africa,"-12,3%",ZAF
9254,2020-06-05,South Africa,"-12,3%",ZAF
9255,2020-07-05,South Africa,"-12,3%",ZAF
9256,2020-08-05,South Africa,"-12,3%",ZAF
9257,2020-09-05,South Africa,"-12,3%",ZAF
9258,2020-10-05,South Africa,"-12,3%",ZAF
9259,2020-11-05,South Africa,"-12,3%",ZAF
9260,2020-12-05,South Africa,"-12,3%",ZAF
9261,2020-05-13,South Africa,"-12,3%",ZAF
9262,2020-05-14,South Africa,"-12,3%",ZAF
9263,2020-05-15,South Africa,"-12,3%",ZAF
9264,2020-05-16,South Africa,"-12,3%",ZAF
9265,2020-05-17,South Africa,"-12,3%",ZAF
9266,2020-05-18,South Africa,"-12,3%",ZAF
9267,2020-05-19,South Africa,"-12,3%",ZAF
9268,2020-05-20,South Africa,"-12,3%",ZAF
9269,2020-05-21,South Africa,"-12,3%",ZAF
9270,2020-05-22,South Africa,"-12,3%",ZAF
9271,2020-05-23,South Africa,"-12,3%",ZAF
9272,2020-05-24,South Africa,"-12,3%",ZAF
9273,2020-05-25,South Africa,"-12,3%",ZAF
9274,2020-05-26,South Africa,"-12,3%",ZAF
9275,2020-05-27,South Africa,"-12,3%",ZAF
9276,2020-05-28,South Africa,"-12,3%",ZAF
9277,2020-05-29,South Africa,"-11,0%",ZAF
9278,2020-05-30,South Africa,"-9,7%",ZAF
9279,2020-05-31,South Africa,"-8,4%",ZAF
9280,2020-01-06,South Africa,"-7,1%",ZAF
9281,2020-02-06,South Africa,"-5,8%",ZAF
9282,2020-03-06,South Africa,"-4,5%",ZAF
9283,2020-04-06,South Africa,"-3,2%",ZAF
9284,2020-05-06,South Africa,"-3,2%",ZAF
9285,2020-06-06,South Africa,"-3,2%",ZAF
9286,2020-07-06,South Africa,"-3,2%",ZAF
9287,2020-08-06,South Africa,"-3,2%",ZAF
9288,2020-09-06,South Africa,"-3,2%",ZAF
9289,2020-10-06,South Africa,"-3,2%",ZAF
9290,2020-11-06,South Africa,"-3,2%",ZAF
9291,2020-01-01,Spain,"0,0%",ESP
9292,2020-02-01,Spain,"0,0%",ESP
9293,2020-03-01,Spain,"0,0%",ESP
9294,2020-04-01,Spain,"0,0%",ESP
9295,2020-05-01,Spain,"0,0%",ESP
9296,2020-06-01,Spain,"0,0%",ESP
9297,2020-07-01,Spain,"0,0%",ESP
9298,2020-08-01,Spain,"0,0%",ESP
9299,2020-09-01,Spain,"0,0%",ESP
9300,2020-10-01,Spain,"0,0%",ESP
9301,2020-11-01,Spain,"0,0%",ESP
9302,2020-12-01,Spain,"0,0%",ESP
9303,2020-01-13,Spain,"0,0%",ESP
9304,2020-01-14,Spain,"0,0%",ESP
9305,2020-01-15,Spain,"0,0%",ESP
9306,2020-01-16,Spain,"0,0%",ESP
9307,2020-01-17,Spain,"0,0%",ESP
9308,2020-01-18,Spain,"0,0%",ESP
9309,2020-01-19,Spain,"0,0%",ESP
9310,2020-01-20,Spain,"0,0%",ESP
9311,2020-01-21,Spain,"0,0%",ESP
9312,2020-01-22,Spain,"0,0%",ESP
9313,2020-01-23,Spain,"0,0%",ESP
9314,2020-01-24,Spain,"0,0%",ESP
9315,2020-01-25,Spain,"0,0%",ESP
9316,2020-01-26,Spain,"0,0%",ESP
9317,2020-01-27,Spain,"0,0%",ESP
9318,2020-01-28,Spain,"0,0%",ESP
9319,2020-01-29,Spain,"0,0%",ESP
9320,2020-01-30,Spain,"0,0%",ESP
9321,2020-01-31,Spain,"0,0%",ESP
9322,2020-01-02,Spain,"0,0%",ESP
9323,2020-02-02,Spain,"0,0%",ESP
9324,2020-03-02,Spain,"0,0%",ESP
9325,2020-04-02,Spain,"0,0%",ESP
9326,2020-05-02,Spain,"0,0%",ESP
9327,2020-06-02,Spain,"0,0%",ESP
9328,2020-07-02,Spain,"0,0%",ESP
9329,2020-08-02,Spain,"0,0%",ESP
9330,2020-09-02,Spain,"0,0%",ESP
9331,2020-10-02,Spain,"0,0%",ESP
9332,2020-11-02,Spain,"0,0%",ESP
9333,2020-12-02,Spain,"0,0%",ESP
9334,2020-02-13,Spain,"0,0%",ESP
9335,2020-02-14,Spain,"0,0%",ESP
9336,2020-02-15,Spain,"0,0%",ESP
9337,2020-02-16,Spain,"0,0%",ESP
9338,2020-02-17,Spain,"0,0%",ESP
9339,2020-02-18,Spain,"0,0%",ESP
9340,2020-02-19,Spain,"0,0%",ESP
9341,2020-02-20,Spain,"0,0%",ESP
9342,2020-02-21,Spain,"0,0%",ESP
9343,2020-02-22,Spain,"0,0%",ESP
9344,2020-02-23,Spain,"0,0%",ESP
9345,2020-02-24,Spain,"0,0%",ESP
9346,2020-02-25,Spain,"0,0%",ESP
9347,2020-02-26,Spain,"0,0%",ESP
9348,2020-02-27,Spain,"0,0%",ESP
9349,2020-02-28,Spain,"0,0%",ESP
9350,2020-02-29,Spain,"0,0%",ESP
9351,2020-01-03,Spain,"0,0%",ESP
9352,2020-02-03,Spain,"0,0%",ESP
9353,2020-03-03,Spain,"0,0%",ESP
9354,2020-04-03,Spain,"0,0%",ESP
9355,2020-05-03,Spain,"0,0%",ESP
9356,2020-06-03,Spain,"0,0%",ESP
9357,2020-07-03,Spain,"-3,3%",ESP
9358,2020-08-03,Spain,"-6,5%",ESP
9359,2020-09-03,Spain,"-9,8%",ESP
9360,2020-10-03,Spain,"-13,0%",ESP
9361,2020-11-03,Spain,"-17,6%",ESP
9362,2020-12-03,Spain,"-22,1%",ESP
9363,2020-03-13,Spain,"-26,7%",ESP
9364,2020-03-14,Spain,"-28,0%",ESP
9365,2020-03-15,Spain,"-29,3%",ESP
9366,2020-03-16,Spain,"-30,6%",ESP
9367,2020-03-17,Spain,"-31,9%",ESP
9368,2020-03-18,Spain,"-31,9%",ESP
9369,2020-03-19,Spain,"-31,9%",ESP
9370,2020-03-20,Spain,"-31,9%",ESP
9371,2020-03-21,Spain,"-31,9%",ESP
9372,2020-03-22,Spain,"-31,9%",ESP
9373,2020-03-23,Spain,"-31,9%",ESP
9374,2020-03-24,Spain,"-31,9%",ESP
9375,2020-03-25,Spain,"-31,9%",ESP
9376,2020-03-26,Spain,"-31,9%",ESP
9377,2020-03-27,Spain,"-31,9%",ESP
9378,2020-03-28,Spain,"-31,9%",ESP
9379,2020-03-29,Spain,"-31,9%",ESP
9380,2020-03-30,Spain,"-31,9%",ESP
9381,2020-03-31,Spain,"-31,9%",ESP
9382,2020-01-04,Spain,"-31,9%",ESP
9383,2020-02-04,Spain,"-31,9%",ESP
9384,2020-03-04,Spain,"-31,9%",ESP
9385,2020-04-04,Spain,"-31,9%",ESP
9386,2020-05-04,Spain,"-31,9%",ESP
9387,2020-06-04,Spain,"-31,9%",ESP
9388,2020-07-04,Spain,"-31,9%",ESP
9389,2020-08-04,Spain,"-31,9%",ESP
9390,2020-09-04,Spain,"-31,9%",ESP
9391,2020-10-04,Spain,"-30,6%",ESP
9392,2020-11-04,Spain,"-29,3%",ESP
9393,2020-12-04,Spain,"-28,0%",ESP
9394,2020-04-13,Spain,"-26,7%",ESP
9395,2020-04-14,Spain,"-25,4%",ESP
9396,2020-04-15,Spain,"-24,1%",ESP
9397,2020-04-16,Spain,"-22,8%",ESP
9398,2020-04-17,Spain,"-22,8%",ESP
9399,2020-04-18,Spain,"-22,8%",ESP
9400,2020-04-19,Spain,"-22,8%",ESP
9401,2020-04-20,Spain,"-22,8%",ESP
9402,2020-04-21,Spain,"-22,8%",ESP
9403,2020-04-22,Spain,"-22,8%",ESP
9404,2020-04-23,Spain,"-22,8%",ESP
9405,2020-04-24,Spain,"-22,8%",ESP
9406,2020-04-25,Spain,"-22,8%",ESP
9407,2020-04-26,Spain,"-22,8%",ESP
9408,2020-04-27,Spain,"-22,8%",ESP
9409,2020-04-28,Spain,"-22,8%",ESP
9410,2020-04-29,Spain,"-22,8%",ESP
9411,2020-04-30,Spain,"-22,8%",ESP
9412,2020-01-05,Spain,"-22,8%",ESP
9413,2020-02-05,Spain,"-22,8%",ESP
9414,2020-03-05,Spain,"-22,8%",ESP
9415,2020-04-05,Spain,"-22,8%",ESP
9416,2020-05-05,Spain,"-22,8%",ESP
9417,2020-06-05,Spain,"-22,8%",ESP
9418,2020-07-05,Spain,"-22,8%",ESP
9419,2020-08-05,Spain,"-22,8%",ESP
9420,2020-09-05,Spain,"-22,8%",ESP
9421,2020-10-05,Spain,"-22,8%",ESP
9422,2020-11-05,Spain,"-22,8%",ESP
9423,2020-12-05,Spain,"-22,8%",ESP
9424,2020-05-13,Spain,"-22,8%",ESP
9425,2020-05-14,Spain,"-22,8%",ESP
9426,2020-05-15,Spain,"-22,8%",ESP
9427,2020-05-16,Spain,"-22,8%",ESP
9428,2020-05-17,Spain,"-22,8%",ESP
9429,2020-05-18,Spain,"-22,8%",ESP
9430,2020-05-19,Spain,"-22,8%",ESP
9431,2020-05-20,Spain,"-22,8%",ESP
9432,2020-05-21,Spain,"-22,8%",ESP
9433,2020-05-22,Spain,"-22,8%",ESP
9434,2020-05-23,Spain,"-22,8%",ESP
9435,2020-05-24,Spain,"-22,8%",ESP
9436,2020-05-25,Spain,"-22,8%",ESP
9437,2020-05-26,Spain,"-22,8%",ESP
9438,2020-05-27,Spain,"-22,8%",ESP
9439,2020-05-28,Spain,"-22,8%",ESP
9440,2020-05-29,Spain,"-20,6%",ESP
9441,2020-05-30,Spain,"-18,3%",ESP
9442,2020-05-31,Spain,"-16,1%",ESP
9443,2020-01-06,Spain,"-13,9%",ESP
9444,2020-02-06,Spain,"-11,7%",ESP
9445,2020-03-06,Spain,"-9,5%",ESP
9446,2020-04-06,Spain,"-7,2%",ESP
9447,2020-05-06,Spain,"-7,2%",ESP
9448,2020-06-06,Spain,"-7,2%",ESP
9449,2020-07-06,Spain,"-7,2%",ESP
9450,2020-08-06,Spain,"-7,2%",ESP
9451,2020-09-06,Spain,"-7,2%",ESP
9452,2020-10-06,Spain,"-7,2%",ESP
9453,2020-11-06,Spain,"-7,2%",ESP
9454,2020-01-01,Sweden,"0,0%",SWE
9455,2020-02-01,Sweden,"0,0%",SWE
9456,2020-03-01,Sweden,"0,0%",SWE
9457,2020-04-01,Sweden,"0,0%",SWE
9458,2020-05-01,Sweden,"0,0%",SWE
9459,2020-06-01,Sweden,"0,0%",SWE
9460,2020-07-01,Sweden,"0,0%",SWE
9461,2020-08-01,Sweden,"0,0%",SWE
9462,2020-09-01,Sweden,"0,0%",SWE
9463,2020-10-01,Sweden,"0,0%",SWE
9464,2020-11-01,Sweden,"0,0%",SWE
9465,2020-12-01,Sweden,"0,0%",SWE
9466,2020-01-13,Sweden,"0,0%",SWE
9467,2020-01-14,Sweden,"0,0%",SWE
9468,2020-01-15,Sweden,"0,0%",SWE
9469,2020-01-16,Sweden,"0,0%",SWE
9470,2020-01-17,Sweden,"0,0%",SWE
9471,2020-01-18,Sweden,"0,0%",SWE
9472,2020-01-19,Sweden,"0,0%",SWE
9473,2020-01-20,Sweden,"0,0%",SWE
9474,2020-01-21,Sweden,"0,0%",SWE
9475,2020-01-22,Sweden,"0,0%",SWE
9476,2020-01-23,Sweden,"0,0%",SWE
9477,2020-01-24,Sweden,"0,0%",SWE
9478,2020-01-25,Sweden,"0,0%",SWE
9479,2020-01-26,Sweden,"0,0%",SWE
9480,2020-01-27,Sweden,"0,0%",SWE
9481,2020-01-28,Sweden,"0,0%",SWE
9482,2020-01-29,Sweden,"0,0%",SWE
9483,2020-01-30,Sweden,"0,0%",SWE
9484,2020-01-31,Sweden,"0,0%",SWE
9485,2020-01-02,Sweden,"0,0%",SWE
9486,2020-02-02,Sweden,"0,0%",SWE
9487,2020-03-02,Sweden,"0,0%",SWE
9488,2020-04-02,Sweden,"0,0%",SWE
9489,2020-05-02,Sweden,"0,0%",SWE
9490,2020-06-02,Sweden,"0,0%",SWE
9491,2020-07-02,Sweden,"0,0%",SWE
9492,2020-08-02,Sweden,"0,0%",SWE
9493,2020-09-02,Sweden,"0,0%",SWE
9494,2020-10-02,Sweden,"0,0%",SWE
9495,2020-11-02,Sweden,"0,0%",SWE
9496,2020-12-02,Sweden,"0,0%",SWE
9497,2020-02-13,Sweden,"0,0%",SWE
9498,2020-02-14,Sweden,"0,0%",SWE
9499,2020-02-15,Sweden,"0,0%",SWE
9500,2020-02-16,Sweden,"0,0%",SWE
9501,2020-02-17,Sweden,"0,0%",SWE
9502,2020-02-18,Sweden,"0,0%",SWE
9503,2020-02-19,Sweden,"0,0%",SWE
9504,2020-02-20,Sweden,"0,0%",SWE
9505,2020-02-21,Sweden,"0,0%",SWE
9506,2020-02-22,Sweden,"0,0%",SWE
9507,2020-02-23,Sweden,"0,0%",SWE
9508,2020-02-24,Sweden,"0,0%",SWE
9509,2020-02-25,Sweden,"0,0%",SWE
9510,2020-02-26,Sweden,"0,0%",SWE
9511,2020-02-27,Sweden,"0,0%",SWE
9512,2020-02-28,Sweden,"0,0%",SWE
9513,2020-02-29,Sweden,"0,0%",SWE
9514,2020-01-03,Sweden,"0,0%",SWE
9515,2020-02-03,Sweden,"0,0%",SWE
9516,2020-03-03,Sweden,"0,0%",SWE
9517,2020-04-03,Sweden,"0,0%",SWE
9518,2020-05-03,Sweden,"0,0%",SWE
9519,2020-06-03,Sweden,"0,0%",SWE
9520,2020-07-03,Sweden,"0,0%",SWE
9521,2020-08-03,Sweden,"0,0%",SWE
9522,2020-09-03,Sweden,"-1,4%",SWE
9523,2020-10-03,Sweden,"-2,9%",SWE
9524,2020-11-03,Sweden,"-4,3%",SWE
